  EEP                isochrone_age_yr                    initial_mass                       star_mass                        log_Teff                           log_g                           log_L                     [Fe/H]_init              [Fe/H]           Bessell_U           Bessell_B           Bessell_V           Bessell_R           Bessell_I             2MASS_J             2MASS_H            2MASS_Ks           Kepler_Kp          Kepler_D51        Hipparcos_Hp             Tycho_B             Tycho_V       Gaia_G_DR2Rev      Gaia_BP_DR2Rev      Gaia_RP_DR2Rev          Gaia_G_MAW        Gaia_BP_MAWb        Gaia_BP_MAWf         Gaia_RP_MAW                TESS         Gaia_G_EDR3        Gaia_BP_EDR3        Gaia_RP_EDR3               phase
  998         3.1600000000000244E+008         3.5575814173742653E+000         3.2490204054155076E+000         3.4877053659490898E+000        -1.8124591632917766E-001         4.0357990853260439E+000         1.7000000000000001E-001            0.262247            3.661757            2.808389            1.059010           -1.254939           -3.508901           -6.819562           -8.025054           -8.446445           -1.691316            1.404881            0.252168            3.013879            1.349803           -2.046136            1.272946           -3.422954           -1.938724            1.223691            1.262432           -3.456825           -3.751307           -1.927467            1.247621           -3.435668            5.000000
  999         3.1600000000000244E+008         3.5575816293370601E+000         3.2487857347696134E+000         3.4884012060472962E+000        -1.7203126683579234E-001         4.0293371741573640E+000         1.7000000000000001E-001            0.262247            3.661888            2.786369            1.036189           -1.266361           -3.517464           -6.802863           -8.006563           -8.427040           -1.700465            1.379739            0.238275            2.995282            1.325918           -2.051088            1.252588           -3.427106           -1.945474            1.203414            1.242352           -3.460843           -3.752396           -1.934059            1.227342           -3.440206            5.000000
 1000         3.1600000000000244E+008         3.5575820287195605E+000         3.2482463335837957E+000         3.4892207753593971E+000        -1.6110931397104625E-001         4.0216233230852971E+000         1.7000000000000001E-001            0.262247            3.662457            2.760776            1.009454           -1.279559           -3.527226           -6.782879           -7.984505           -8.403917           -1.710949            1.350397            0.222135            2.973759            1.297938           -2.056622            1.228748           -3.431677           -1.953125            1.179667            1.218840           -3.465256           -3.753352           -1.941525            1.203596           -3.445231            5.000000
 1001         3.1600000000000244E+008         3.5575826803189989E+000         3.2472490152781974E+000         3.4900214601625708E+000        -1.5025589308343854E-001         4.0138424531193149E+000         1.7000000000000001E-001            0.262247            3.663700            2.736506            0.983913           -1.291795           -3.536023           -6.762689           -7.962331           -8.380711           -1.720494            1.322441            0.206997            2.953483            1.271190           -2.061331            1.206018           -3.435424           -1.959899            1.157030            1.196432           -3.468848           -3.753567           -1.948118            1.180957           -3.449417            5.000000
 1002         3.1600000000000244E+008         3.5575839678592862E+000         3.2450130937573847E+000         3.4906996410883284E+000        -1.4059046347937323E-001         4.0065956960654008E+000         1.7000000000000001E-001            0.262246            3.666173            2.717598            0.963882           -1.300486           -3.541715           -6.743913           -7.941911           -8.359402           -1.726862            1.300481            0.195824            2.937924            1.250146           -2.063605            1.188343           -3.436864           -1.963918            1.139431            1.179029           -3.470156           -3.752017           -1.951984            1.163358           -3.451227            5.000000
 1003         3.1600000000000244E+008         3.5575846984781516E+000         3.2436743379632547E+000         3.4913848471953299E+000        -1.3080812298878136E-001         3.9993767827522442E+000         1.7000000000000001E-001            0.262246            3.668580            2.698457            0.943524           -1.309412           -3.547544           -6.725155           -7.921525           -8.338129           -1.733414            1.278241            0.184385            2.922183            1.228770           -2.066032            1.170347           -3.438430           -1.968099            1.121510            1.161306           -3.471590           -3.750573           -1.956013            1.145437           -3.453163            5.000000
 1004         3.1600000000000244E+008         3.5575847639573959E+000         3.2435732912685435E+000         3.4924615104590635E+000        -1.1718648496939704E-001         3.9900485220016613E+000         1.7000000000000001E-001            0.262246            3.669166            2.664496            0.907232           -1.328031           -3.561218           -6.700572           -7.894426           -8.309772           -1.748295            1.239009            0.161855            2.893810            1.190888           -2.074482            1.137758           -3.445487           -1.979273            1.089038            1.129152           -3.478440           -3.752939           -1.966949            1.112967           -3.460792            5.000000
 1005         3.1600000000000244E+008         3.5575847877739899E+000         3.2435431328048625E+000         3.4929926615888940E+000        -1.1160770629335157E-001         3.9865905576742233E+000         1.7000000000000001E-001            0.262246            3.667691            2.645488            0.886827           -1.339874           -3.570583           -6.691235           -7.883856           -8.298659           -1.758290            1.217155            0.148105            2.877717            1.169706           -2.081327            1.119184           -3.451626           -1.987448            1.070522            1.110796           -3.484478           -3.756782           -1.975007            1.094453           -3.467208            5.000000
 1006         3.1600000000000244E+008         3.5575848216237969E+000         3.2435156502684497E+000         3.4931798370766964E+000        -1.0879376213269153E-001         3.9845218653856631E+000         1.7000000000000001E-001            0.262246            3.668608            2.640666            0.881648           -1.341962           -3.571754           -6.685838           -7.878042           -8.292604           -1.759700            1.211527            0.145326            2.873814            1.164256           -2.081625            1.114625           -3.451670           -1.988215            1.065982            1.106310           -3.484487           -3.756016           -1.975734            1.089913           -3.467349            5.000000
 1007         3.1600000000000244E+008         3.5575848525347911E+000         3.2434890211072314E+000         3.4915189475268078E+000        -1.2991026736507319E-001         3.9989914736921746E+000         1.7000000000000001E-001            0.262246            3.667370            2.692553            0.937212           -1.313610           -3.551171           -6.724015           -7.920057           -8.336554           -1.737175            1.271496            0.179720            2.917072            1.222255           -2.068998            1.164518           -3.441226           -1.971402            1.115697            1.155535           -3.474361           -3.752789           -1.959286            1.139626           -3.456031            5.000000
 1008         3.1600000000000244E+008         3.5575848769949467E+000         3.2434535374446858E+000         3.4898525095215196E+000        -1.5104977023163926E-001         4.0134608088203851E+000         1.7000000000000001E-001            0.262246            3.667169            2.746027            0.993936           -1.284369           -3.529257           -6.761946           -7.962016           -8.380516           -1.713586            1.333087            0.214992            2.961983            1.281472           -2.055421            1.215419           -3.429714           -1.953564            1.166411            1.205759           -3.463169           -3.748586           -1.941820            1.190336           -3.443616            5.000000
 1009         3.1600000000000244E+008         3.5575848986962861E+000         3.2434198079989338E+000         3.4882105960999126E+000        -1.7213957237120675E-001         4.0279787543475010E+000         1.7000000000000001E-001            0.262246            3.667499            2.799051            1.049445           -1.255840           -3.507599           -6.799710           -8.003908           -8.424475           -1.690472            1.393840            0.249393            3.006757            1.339476           -2.042199            1.265126           -3.418424           -1.936114            1.215929            1.254805           -3.452196           -3.744521           -1.924740            1.239854           -3.431422            5.000000
 1010         3.1600000000000244E+008         3.5575849186110391E+000         3.2433897011320685E+000         3.4866118356009657E+000        -1.9306296324977176E-001         4.0425033330392282E+000         1.7000000000000001E-001            0.262246            3.668093            2.850337            1.102187           -1.228959           -3.487170           -6.837193           -8.045556           -8.468230           -1.668747            1.452178            0.281875            3.050256            1.394670           -2.030077            1.312211           -3.408108           -1.919873            1.262827            1.301260           -3.442187           -3.741215           -1.908861            1.286759           -3.420223            5.000000
 1011         3.1600000000000244E+008         3.5575849399883612E+000         3.2433438193831132E+000         3.4857303766211696E+000        -2.1105217345649480E-001         4.0569609916428426E+000         1.7000000000000001E-001            0.262246            3.658536            2.866002            1.117317           -1.228958           -3.491044           -6.873624           -8.084345           -8.508650           -1.671828            1.470024            0.285138            3.062388            1.411134           -2.038581            1.324331           -3.417629           -1.926047            1.274842            1.313060           -3.451880           -3.754685           -1.915237            1.298792           -3.429246            5.000000
 1012         3.1600000000000244E+008         3.5575849609809107E+000         3.2432989953682450E+000         3.4846183765410603E+000        -2.3018883284815708E-001         4.0716440403244878E+000         1.7000000000000001E-001            0.262246            3.652505            2.892815            1.143330           -1.220935           -3.487655           -6.910728           -8.124489           -8.550641           -1.667503            1.500131            0.297045            3.084469            1.438861           -2.040974            1.346511           -3.421266           -1.925554            1.296891            1.334839           -3.455729           -3.763208           -1.914995            1.320864           -3.432264            5.000000
 1013         3.1600000000000244E+008         3.5575849831685815E+000         3.2432502696202152E+000         3.4835926504592116E+000        -2.4922693593161815E-001         4.0865731214969170E+000         1.7000000000000001E-001            0.262246            3.645049            2.914722            1.163620           -1.216915           -3.487971           -6.948262           -8.164886           -8.592865           -1.666922            1.524452            0.304585            3.102256            1.460736           -2.046570            1.363314           -3.428009           -1.928495            1.313572            1.351290           -3.462667           -3.774434           -1.918167            1.337576           -3.438441            5.000000
 1014         3.1600000000000244E+008         3.5575850045579593E+000         3.2431930065133394E+000         3.4829291151157991E+000        -2.6640308753746605E-001         4.1010879485755254E+000         1.7000000000000001E-001            0.262246            3.632699            2.919533            1.166332           -1.225330           -3.499520           -6.984437           -8.202965           -8.632475           -1.677787            1.529546            0.298574            3.104905            1.464470           -2.061549            1.363848           -3.443769           -1.941707            1.314027            1.351616           -3.478557           -3.793171           -1.931529            1.338061           -3.453826            5.000000
 1015         3.1600000000000244E+008         3.5575850276030345E+000         3.2431271692433947E+000         3.4819296853988484E+000        -2.8578645732841312E-001         4.1164653048662396E+000         1.7000000000000001E-001            0.262246            3.624419            2.938744            1.182505           -1.223885           -3.502341           -7.022923           -8.244307           -8.675684           -1.679671            1.550385            0.303233            3.120360            1.482213           -2.069352            1.376700           -3.452693           -1.946971            1.326762            1.364158           -3.487666           -3.806369           -1.937012            1.350842           -3.462211            5.000000
 1016         3.1600000000000244E+008         3.5575850514612055E+000         3.2430483406673631E+000         3.4807190137042983E+000        -3.0500889170577900E-001         4.1308351260654783E+000         1.7000000000000001E-001            0.262246            3.621121            2.968951            1.208289           -1.213638           -3.496933           -7.059003           -8.283825           -8.717175           -1.673157            1.583039            0.316921            3.145872            1.509938           -2.069694            1.398518           -3.454350           -1.944381            1.348442            1.385619           -3.489537           -3.812957           -1.934674            1.372582           -3.463250            5.000000
 1017         3.1600000000000244E+008         3.5575850800555968E+000         3.2429300701030401E+000         3.4791519406548868E+000        -3.2018275044053007E-001         4.1397258460214532E+000         1.7000000000000001E-001            0.262246            3.631996            3.023444            1.256027           -1.181240           -3.470025           -7.081743           -8.310889           -8.746109           -1.644902            1.641940            0.352840            3.193986            1.560228           -2.049578            1.441262           -3.435835           -1.920806            1.391023            1.427942           -3.471277           -3.800259           -1.911393            1.415250           -3.444015            5.000000
 1018         3.1600000000000244E+008         3.5575851099411513E+000         3.2428379308744013E+000         3.4778533408032049E+000        -3.4132760756012809E-001         4.1556644988371616E+000         1.7000000000000001E-001            0.262246            3.627098            3.049985            1.273355           -1.175449           -3.469379           -7.121606           -8.354340           -8.791681           -1.642832            1.669377            0.361363            3.216367            1.579700           -2.054206            1.454726           -3.441879           -1.922600            1.404357            1.441137           -3.477528           -3.811042           -1.913424            1.428693           -3.449480            5.000000
 1019         3.1600000000000244E+008         3.5575851424450335E+000         3.2427310327902572E+000         3.4764663559117013E+000        -3.6069862544625303E-001         4.1694737898328391E+000         1.7000000000000001E-001            0.262246            3.626271            3.080829            1.292372           -1.164963           -3.464030           -7.156273           -8.392686           -8.832012           -1.635919            1.701006            0.374045            3.243047            1.601038           -2.053871            1.469848           -3.443009           -1.919504            1.419353            1.456032           -3.478861           -3.816782           -1.910555            1.443825           -3.450060            5.000000
 1020         3.1600000000000244E+008         3.5575851786819710E+000         3.2425974676383991E+000         3.4748544194879627E+000        -3.7556409501934973E-001         4.1778742098339308E+000         1.7000000000000001E-001            0.262246            3.636359            3.126230            1.324455           -1.139622           -3.443314           -7.177957           -8.418238           -8.859173           -1.613791            1.748202            0.401274            3.283920            1.635690           -2.038438            1.497686           -3.429009           -1.901260            1.447056            1.483626           -3.465067           -3.807474           -1.892539            1.471670           -3.435501            5.000000
 1021         3.1600000000000244E+008         3.5575852240327248E+000         3.2424518953199546E+000         3.4734670983872893E+000        -3.9560296133398215E-001         4.1923444383510926E+000         1.7000000000000001E-001            0.262248            3.631845            3.148108            1.333305           -1.136491           -3.443955           -7.214381           -8.458043           -8.900658           -1.613316            1.769718            0.405997            3.303027            1.646676           -2.043501            1.503131           -3.435202           -1.903982            1.452383            1.488902           -3.471429           -3.817558           -1.895447            1.477131           -3.441231            5.000000
 1022         3.1600000000000244E+008         3.5575852977457951E+000         3.2422026431241453E+000         3.4720054075349345E+000        -4.1507575388815465E-001         4.2059364859176220E+000         1.7000000000000001E-001            0.262247            3.628015            3.170189            1.341959           -1.132535           -3.443147           -7.248640           -8.495819           -8.939888           -1.611616            1.791451            0.411334            3.322664            1.657457           -2.047044            1.508434           -3.439745           -1.905302            1.457566            1.494044           -3.476132           -3.825793           -1.896941            1.482448           -3.445335            5.000000
 1023         3.1600000000000244E+008         3.5575854443737880E+000         3.2416998326406876E+000         3.4723564034268795E+000        -4.0735629533442186E-001         4.1995513705865370E+000         1.7000000000000001E-001            0.262249            3.634436            3.171138            1.346718           -1.126370           -3.436082           -7.232697           -8.479028           -8.922579           -1.604806            1.793078            0.417109            3.323977            1.661696           -2.038896            1.513982           -3.431340           -1.897725            1.463144            1.499622           -3.467687           -3.816447           -1.889319            1.487988           -3.437043            5.000000
 1024         3.1600000000000244E+008         3.5575855360597282E+000         3.2413925235211001E+000         3.4731253769938291E+000        -4.0188419195371039E-001         4.1971133552557411E+000         1.7000000000000001E-001            0.262250            3.628585            3.150779            1.332492           -1.138722           -3.447106           -7.226308           -8.470814           -8.913897           -1.616199            1.771997            0.404159            3.305176            1.646381           -2.047729            1.501509           -3.439699           -1.907640            1.450731            1.487246           -3.475967           -3.823001           -1.899150            1.475515           -3.445615            5.000000
 1025         3.1600000000000244E+008         3.5575856693175023E+000         3.2408863925623801E+000         3.4740871927826822E+000        -3.9356642054298308E-001         4.1925742699435231E+000         1.7000000000000001E-001            0.262252            3.623232            3.126584            1.316296           -1.152050           -3.458406           -7.214645           -8.456816           -8.899153           -1.628088            1.747019            0.389962            3.283098            1.628763           -2.056151            1.487611           -3.447443           -1.917525            1.436911            1.473473           -3.483604           -3.828306           -1.908919            1.461616           -3.453648            5.000000
 1026         3.1600000000000244E+008         3.5575857856488518E+000         3.2405192141926809E+000         3.4755094726277385E+000        -3.7344011114447589E-001         4.1780873919710402E+000         1.7000000000000001E-001            0.262256            3.626808            3.101899            1.304860           -1.157257           -3.459469           -7.178018           -8.416824           -8.857393           -1.630394            1.722420            0.383038            3.261579            1.615085           -2.052570            1.479779           -3.442629           -1.916427            1.429200            1.465823           -3.478611           -3.819359           -1.907622            1.453765           -3.449327            5.000000
 1027         3.1600000000000244E+008         3.5575859230145674E+000         3.2402002211777425E+000         3.4770962874179685E+000        -3.5692500504646846E-001         4.1678762702897636E+000         1.7000000000000001E-001            0.262262            3.619607            3.058955            1.275254           -1.179414           -3.476570           -7.152010           -8.386818           -8.825602           -1.649057            1.677804            0.358842            3.223339            1.582880           -2.064292            1.454480           -3.452829           -1.931060            1.404038            1.440773           -3.488597           -3.824702           -1.922018            1.428457           -3.460105            5.000000
 1028         3.1600000000000244E+008         3.5575861084778655E+000         3.2398702087444544E+000         3.4787616522817384E+000        -3.4137796475163723E-001         4.1589457458667614E+000         1.7000000000000001E-001            0.262272            3.608115            3.005485            1.233310           -1.210616           -3.502059           -7.129188           -8.359560           -8.796454           -1.676208            1.621095            0.324938            3.175846            1.538159           -2.083531            1.417438           -3.470366           -1.953627            1.367150            1.404064           -3.505888           -3.836666           -1.944307            1.391435           -3.478315            5.000000
 1029         3.1600000000000244E+008         3.5575863234205367E+000         3.2395419596660857E+000         3.4801361504968873E+000        -3.2126642695631702E-001         4.1442876148236056E+000         1.7000000000000001E-001            0.262287            3.609649            2.971193            1.206844           -1.223338           -3.509467           -7.092391           -8.318923           -8.753716           -1.684988            1.584698            0.309048            3.146511            1.509432           -2.085016            1.395254           -3.470374           -1.958210            1.345111            1.382213           -3.505670           -3.831480           -1.948629            1.369299           -3.478964            5.000000
 1030         3.1600000000000244E+008         3.5575865532859909E+000         3.2392155820622333E+000         3.4815868852352501E+000        -3.0435952735479255E-001         4.1331395759869016E+000         1.7000000000000001E-001            0.262309            3.604161            2.924257            1.165155           -1.248520           -3.529295           -7.064107           -8.286563           -8.719421           -1.706059            1.533699            0.280163            3.105624            1.465387           -2.098175            1.358332           -3.482012           -1.974745            1.308349            1.345714           -3.517059           -3.837438           -1.964874            1.332466           -3.491312            5.000000
 1031         3.1600000000000244E+008         3.5575868066783469E+000         3.2388471340833536E+000         3.4829156419157590E+000        -2.9150439378543708E-001         4.1255506027704048E+000         1.7000000000000001E-001            0.262341            3.594975            2.874350            1.117861           -1.279106           -3.555084           -7.044554           -8.263266           -8.694536           -1.732866            1.478747            0.245891            3.061884            1.415949           -2.117536            1.315596           -3.499988           -1.997293            1.265765            1.303420           -3.534801           -3.850035           -1.987145            1.289840           -3.509967            5.000000
 1032         3.1600000000000244E+008         3.5575871065342199E+000         3.2382372799123025E+000         3.4845207960828835E+000        -2.7503829679201908E-001         4.1154268617362773E+000         1.7000000000000001E-001            0.262389            3.585525            2.813858            1.058653           -1.315717           -3.585689           -7.018445           -8.232621           -8.661920           -1.764681            1.411569            0.204360            3.009223            1.354183           -2.140014            1.262058           -3.520752           -2.023776            1.212418            1.250463           -3.555269           -3.864025           -2.013279            1.236459           -3.531590            5.000000
 1033         3.1600000000000244E+008         3.5575874408467665E+000         3.2377565878793222E+000         3.4857686731781641E+000        -2.5557165519436958E-001         4.1008893853522679E+000         1.7000000000000001E-001            0.262452            3.588983            2.778823            1.024207           -1.330002           -3.594754           -6.981632           -8.192289           -8.619621           -1.774804            1.372361            0.185726            2.979896            1.317792           -2.142527            1.232009           -3.521853           -2.029558            1.182521            1.220878           -3.556129           -3.859591           -2.018776            1.206538           -3.533392            5.000000
 1034         3.1600000000000244E+008         3.5575881427191240E+000         3.2372329331820890E+000         3.4868441574928948E+000        -2.3650515992765542E-001         4.0860557112133291E+000         1.7000000000000001E-001            0.262583            3.595979            2.753119            0.998585           -1.337230           -3.597274           -6.944134           -8.151807           -8.577323           -1.778287            1.343306            0.174541            2.958989            1.290525           -2.139347            1.210159           -3.517421           -2.029239            1.160802            1.199434           -3.551486           -3.850304           -2.018208            1.184801           -3.529573            5.000000
 1035         3.1600000000000244E+008         3.5575887262181540E+000         3.2367698184782920E+000         3.4880354073201718E+000        -2.1702593487239139E-001         4.0712810449219052E+000         1.7000000000000001E-001            0.262699            3.601501            2.721506            0.966215           -1.349101           -3.603941           -6.906547           -8.110994           -8.534644           -1.786027            1.307341            0.158252            2.932961            1.256342           -2.139713            1.181998           -3.516385           -2.032769            1.132784            1.171738           -3.550215           -3.843889           -2.021461            1.156772           -3.529214            5.000000
 1036         3.1600000000000244E+008         3.5575890169030666E+000         3.2363660277434341E+000         3.4892716625065066E+000        -1.9727449182397966E-001         4.0564228671955762E+000         1.7000000000000001E-001            0.262762            3.606978            2.688092            0.931392           -1.362451           -3.611790           -6.868562           -8.069762           -8.491544           -1.795047            1.269072            0.140257            2.905483            1.219656           -2.141079            1.151538           -3.516258           -2.037411            1.102471            1.141771           -3.549845           -3.838176           -2.025817            1.126452           -3.529788            5.000000
 1037         3.1600000000000244E+008         3.5575893518983639E+000         3.2359703886238331E+000         3.4906190587792518E+000        -1.7637963254576286E-001         4.0408670187046773E+000         1.7000000000000001E-001            0.262828            3.612576            2.651085            0.892279           -1.378172           -3.621362           -6.828563           -8.026342           -8.446182           -1.805989            1.226461            0.119447            2.875092            1.178533           -2.143719            1.117141           -3.517220           -2.043595            1.068230            1.107916           -3.550541           -3.833076           -2.031691            1.092207           -3.531502            5.000000
 1038         3.1600000000000244E+008         3.5575906355930407E+000         3.2354612786372567E+000         3.4908096103156145E+000        -1.7099815254407275E-001         4.0361811270429913E+000         1.7000000000000001E-001            0.262984            3.617587            2.651316            0.892556           -1.374303           -3.616507           -6.816767           -8.014083           -8.433513           -1.801367            1.226468            0.122535            2.875951            1.178545           -2.137917            1.118018           -3.511172           -2.038296            1.069128            1.108860           -3.544455           -3.826169           -2.026349            1.093101           -3.525558            5.000000
 1039         3.1600000000000244E+008         3.5575924213506327E+000         3.2348531867687931E+000         3.4902392919009273E+000        -1.7536331266181798E-001         4.0381840662629509E+000         1.7000000000000001E-001            0.263107            3.622674            2.676517            0.919391           -1.356759           -3.601400           -6.822443           -8.021205           -8.441174           -1.785712            1.255114            0.142113            2.897797            1.206250           -2.125725            1.142765           -3.499686           -2.024630            1.093807            1.133359           -3.533081           -3.817215           -2.012812            1.117775           -3.513760            5.000000
 1040         3.1600000000000244E+008         3.5575949296072253E+000         3.2340251087323750E+000         3.4898345611086543E+000        -1.7847946930394532E-001         4.0395691881929698E+000         1.7000000000000001E-001            0.263227            3.626447            2.694554            0.938527           -1.344192           -3.590528           -6.826365           -8.026159           -8.446515           -1.774468            1.275589            0.156115            2.913466            1.226008           -2.116942            1.160412           -3.491396           -2.014798            1.111405            1.150831           -3.524870           -3.810724           -2.003073            1.135370           -3.505245            5.000000
 1041         3.1600000000000244E+008         3.5575968042822175E+000         3.2332465536890487E+000         3.4894435022599430E+000        -1.8106187705284213E-001         4.0404821918376381E+000         1.7000000000000001E-001            0.263398            3.630834            2.712914            0.957961           -1.331017           -3.578944           -6.829098           -8.029890           -8.450601           -1.762544            1.296400            0.170657            2.929502            1.246050           -2.107391            1.178391           -3.482314           -2.004234            1.129340            1.168642           -3.515864           -3.803379           -1.992598            1.153300           -3.495947            5.000000
 1042         3.1600000000000244E+008         3.5575984126645799E+000         3.2324988805854535E+000         3.4890698368387025E+000        -1.8343158777602467E-001         4.0412559246470545E+000         1.7000000000000001E-001            0.263542            3.635207            2.730624            0.976658           -1.318241           -3.567657           -6.831456           -8.033209           -8.454252           -1.750946            1.316460            0.184724            2.944996            1.265332           -2.098052            1.195699           -3.473415           -1.993929            1.146602            1.185786           -3.507037           -3.796132           -1.982378            1.170558           -3.486840            5.000000
 1043         3.1600000000000244E+008         3.5576000704454653E+000         3.2316879806181817E+000         3.4885551442924441E+000        -1.8630120638557895E-001         4.0419562254901953E+000         1.7000000000000001E-001            0.263708            3.641829            2.755683            1.003045           -1.299872           -3.551276           -6.833784           -8.036871           -8.458348           -1.734159            1.344821            0.204840            2.966991            1.292525           -2.084356            1.220166           -3.460313           -1.978912            1.171007            1.210029           -3.494034           -3.785291           -1.967478            1.194958           -3.473454            5.000000
 1044         3.1600000000000244E+008         3.5576025565297495E+000         3.2303727601642742E+000         3.4877528733120480E+000        -1.9039110642081161E-001         4.0426546250141930E+000         1.7000000000000001E-001            0.263867            3.652860            2.795295            1.044552           -1.270583           -3.524972           -6.836399           -8.041589           -8.463713           -1.707266            1.389581            0.236787            3.001870            1.335296           -2.062229            1.258687           -3.439085           -1.954746            1.209433            1.248207           -3.472959           -3.767549           -1.943492            1.233376           -3.451786            5.000000
 1045         3.1600000000000244E+008         3.5576067733507033E+000         3.2279809866562399E+000         3.4869455317197979E+000        -1.9458879618378230E-001         4.0432842162866223E+000         1.7000000000000001E-001            0.263938            3.664300            2.835053            1.085908           -1.241245           -3.498540           -6.838793           -8.046119           -8.468899           -1.680278            1.434382            0.268736            3.036985            1.377924           -2.039983            1.297059           -3.417715           -1.930467            1.247710            1.286241           -3.451741           -3.749645           -1.919393            1.271647           -3.429977            5.000000
 1046         3.1600000000000244E+008         3.5576149615440560E+000         3.2224040258096527E+000         3.4862187302095005E+000        -2.0087730236621174E-001         4.0458692679487225E+000         1.7000000000000001E-001            0.264021            3.671952            2.866936            1.118624           -1.219553           -3.479545           -6.845855           -8.055110           -8.478659           -1.660764            1.470123            0.292820            3.065036            1.411781           -2.024760            1.327143           -3.403281           -1.913404            1.277707            1.316032           -3.437445           -3.738344           -1.902492            1.301646           -3.415147            5.000000
 1047         3.1600000000000244E+008         3.5576330953336113E+000         3.2069987104697280E+000         3.4853104463360132E+000        -2.0996352566711063E-001         4.0490989663059676E+000         1.7000000000000001E-001            0.264092            3.682797            2.907170            1.159340           -1.192480           -3.455846           -6.854566           -8.066257           -8.490862           -1.636418            1.514708            0.322851            3.100710            1.453921           -2.005751            1.364618           -3.385245           -1.892103            1.315074            1.353154           -3.419579           -3.724198           -1.881392            1.339019           -3.396617            5.000000
 1048         3.1600000000000244E+008         3.5576365117830893E+000         3.2044413911912231E+000         3.4860639904312687E+000        -1.9846821276645407E-001         4.0402681546130941E+000         1.7000000000000001E-001            0.264214            3.685629            2.887276            1.139600           -1.200222           -3.460557           -6.832131           -8.041782           -8.465260           -1.641731            1.492160            0.312517            3.084164            1.433023           -2.006567            1.347487           -3.385231           -1.894850            1.298033            1.336302           -3.419422           -3.720909           -1.883970            1.321966           -3.397017            5.000000
 1049         3.1600000000000244E+008         3.5576375824021271E+000         3.2035478924365512E+000         3.4862347801808387E+000        -1.9577437454962912E-001         4.0381421998092710E+000         1.7000000000000001E-001            0.264233            3.686522            2.883020            1.135349           -1.201705           -3.461343           -6.826732           -8.035925           -8.459143           -1.642656            1.487303            0.310436            3.080668            1.428511           -2.006466            1.343829           -3.384940           -1.895190            1.294395            1.332709           -3.419098           -3.719872           -1.884272            1.318326           -3.396821            5.000000
 1050         3.1600000000000244E+008         3.5576383546836019E+000         3.2028618258229020E+000         3.4865245273471701E+000        -1.9211817869806597E-001         4.0355559971865533E+000         1.7000000000000001E-001            0.264244            3.686331            2.873694            1.125877           -1.206619           -3.465125           -6.820078           -8.028500           -8.451336           -1.646659            1.476724            0.304536            3.072730            1.418591           -2.008744            1.335382           -3.386900           -1.898208            1.285982            1.324373           -3.421003           -3.720573           -1.887225            1.309910           -3.398940            5.000000
 1051         3.1600000000000244E+008         3.5576391921541064E+000         3.2020072039768297E+000         3.4867848723272594E+000        -1.8853754198774367E-001         4.0329061782562610E+000         1.7000000000000001E-001            0.264252            3.686728            2.865977            1.118037           -1.210287           -3.467753           -6.813289           -8.021021           -8.443498           -1.649493            1.467934            0.299965            3.066240            1.410349           -2.010019            1.328457           -3.387886           -1.900153            1.279087            1.317548           -3.421939           -3.720422           -1.889111            1.303013           -3.400070            5.000000
 1052         3.1600000000000244E+008         3.5576401468393866E+000         3.2008500895029841E+000         3.4870313685442289E+000        -1.8502034329720898E-001         4.0302260534881347E+000         1.7000000000000001E-001            0.264259            3.687438            2.859033            1.110963           -1.213368           -3.469838           -6.806433           -8.013515           -8.435646           -1.651776            1.459990            0.296021            3.060450            1.402898           -2.010819            1.322250           -3.388410           -1.901590            1.272909            1.311437           -3.422417           -3.719866           -1.890492            1.296834           -3.400731            5.000000
 1053         3.1600000000000244E+008         3.5576415822522778E+000         3.1989983786686036E+000         3.4872532697605614E+000        -1.8160305391272175E-001         4.0274566341647287E+000         1.7000000000000001E-001            0.264267            3.688764            2.853560            1.105389           -1.215292           -3.470848           -6.799374           -8.005876           -8.427677           -1.652969            1.453669            0.293307            3.055994            1.396985           -2.010674            1.317451           -3.388014           -1.902019            1.268136            1.306722           -3.421978           -3.718492           -1.890872            1.292058           -3.400458            5.000000
 1054         3.1600000000000244E+008         3.5576434453355699E+000         3.1963063758910484E+000         3.4874307700704419E+000        -1.7840873181450212E-001         4.0246228130582962E+000         1.7000000000000001E-001            0.264276            3.690967            2.850495            1.102290           -1.215381           -3.470176           -6.792195           -7.998235           -8.419744           -1.652454            1.450021            0.292568            3.053695            1.393616           -2.009075            1.314964           -3.386210           -1.900885            1.265669            1.304302           -3.420139           -3.715898           -1.889697            1.289590           -3.398754            5.000000
 1055         3.1600000000000244E+008         3.5576468335281808E+000         3.1913886627371384E+000         3.4875612419684408E+000        -1.7560038592929408E-001         4.0216879764334328E+000         1.7000000000000001E-001            0.264288            3.694314            2.850166            1.101989           -1.213389           -3.467599           -6.784804           -7.990506           -8.411773           -1.649997            1.449367            0.294065            3.053879            1.393122           -2.005815            1.315106           -3.382797           -1.897970            1.265826            1.304492           -3.416701           -3.711899           -1.886752            1.289744           -3.395414            5.000000
 1056         3.1600000000000244E+008         3.5576532440959592E+000         3.1799214954909583E+000         3.4875914651327569E+000        -1.7361901444979039E-001         4.0183192755902191E+000         1.7000000000000001E-001            0.264304            3.700622            2.856166            1.108176           -1.206444           -3.460443           -6.776420           -7.982046           -8.403170           -1.642890            1.455599            0.300848            3.059852            1.399269           -1.998495            1.321372           -3.375434           -1.890742            1.272095            1.310764           -3.409331           -3.704382           -1.879517            1.296011           -3.388071            5.000000
