  EEP                isochrone_age_yr                    initial_mass                       star_mass                        log_Teff                           log_g                           log_L                     [Fe/H]_init              [Fe/H]           Bessell_U           Bessell_B           Bessell_V           Bessell_R           Bessell_I             2MASS_J             2MASS_H            2MASS_Ks           Kepler_Kp          Kepler_D51        Hipparcos_Hp             Tycho_B             Tycho_V       Gaia_G_DR2Rev      Gaia_BP_DR2Rev      Gaia_RP_DR2Rev          Gaia_G_MAW        Gaia_BP_MAWb        Gaia_BP_MAWf         Gaia_RP_MAW                TESS         Gaia_G_EDR3        Gaia_BP_EDR3        Gaia_RP_EDR3               phase
 1070         3.1600000000000244E+008         3.5576743670127708E+000         3.1110338518275227E+000         3.4764195818253643E+000        -3.0533200242816688E-001         4.0963639198533235E+000         1.7000000000000001E-001            0.264440            1.862863            1.589033            0.238331           -1.869394           -4.013682           -7.330671           -8.436348           -8.793288           -2.234711            0.525402           -0.421627            1.649818            0.514667           -2.561166            0.437161           -3.918208           -2.460491            0.390406            0.419974           -3.951281           -4.238771           -2.449532            0.410763           -3.929403            5.000000
 1071         3.1600000000000244E+008         3.5576746294033228E+000         3.1105552446281504E+000         3.4743028347649463E+000        -3.2919567316522363E-001         4.1116952005218774E+000         1.7000000000000001E-001            0.264440            1.870552            1.638611            0.272945           -1.846278           -3.996416           -7.369281           -8.480361           -8.839786           -2.214834            0.577349           -0.394278            1.694130            0.552776           -2.549216            0.467381           -3.908841           -2.445236            0.420521            0.449964           -3.942189           -4.235465           -2.434532            0.441020           -3.919427            5.000000
 1072         3.1600000000000244E+008         3.5576751319778031E+000         3.1095082677476342E+000         3.4721753091672012E+000        -3.5315218822596439E-001         4.1269983001625876E+000         1.7000000000000001E-001            0.264441            1.876036            1.681433            0.299495           -1.828822           -3.983235           -7.407828           -8.524137           -8.885712           -2.199769            0.621121           -0.373287            1.732895            0.582610           -2.541123            0.490023           -3.902854           -2.434205            0.443059            0.472444           -3.936446           -4.234845           -2.423721            0.463705           -3.912898            5.000000
 1073         3.1600000000000244E+008         3.5576760314066642E+000         3.1073153696979467E+000         3.4717978848391717E+000        -3.5755551609102276E-001         4.1295891300794647E+000         1.7000000000000001E-001            0.264443            1.877124            1.688662            0.303735           -1.825987           -3.981014           -7.414453           -8.531569           -8.893496           -2.197283            0.628367           -0.369887            1.739527            0.587409           -2.539779            0.493620           -3.901837           -2.432377            0.446638            0.476019           -3.935469           -4.234711           -2.421928            0.467310           -3.911792            5.000000
 1074         3.1600000000000244E+008         3.5576772790834883E+000         3.1042058067739493E+000         3.4720013061088597E+000        -3.5604398630848938E-001         4.1284630508831510E+000         1.7000000000000001E-001            0.264446            1.876571            1.684679            0.301181           -1.827890           -3.982655           -7.411529           -8.528219           -8.890011           -2.199039            0.624204           -0.372059            1.735900            0.584562           -2.540956            0.491421           -3.902853           -2.433799            0.444448            0.473835           -3.936465           -4.235280           -2.423332            0.465108           -3.912854            5.000000
 1075         3.1600000000000244E+008         3.5576785288108508E+000         3.1008865657851019E+000         3.4723517189970319E+000        -3.5239225508023930E-001         4.1257502397801202E+000         1.7000000000000001E-001            0.264452            1.876646            1.678918            0.298099           -1.829692           -3.983899           -7.404594           -8.520534           -8.882021           -2.200526            0.618322           -0.374378            1.730731            0.580961           -2.541387            0.488946           -3.902981           -2.434677            0.441989            0.471384           -3.936555           -4.234590           -2.424177            0.462626           -3.913064            5.000000
 1076         3.1600000000000244E+008         3.5576787485372812E+000         3.1003447372572395E+000         3.4734081694025787E+000        -3.3886045277744442E-001         4.1163673056186383E+000         1.7000000000000001E-001            0.264461            1.877276            1.661668            0.289350           -1.833922           -3.986012           -7.381056           -8.494394           -8.854743           -2.203563            0.601048           -0.380369            1.715321            0.570589           -2.540981            0.482077           -3.901543           -2.435725            0.435174            0.464582           -3.934997           -4.230500           -2.425118            0.455733           -3.911893            5.000000
 1077         3.1600000000000244E+008         3.5576788856874111E+000         3.1000714755092869E+000         3.4742498057300892E+000        -3.3065397157690612E-001         4.1114881666953558E+000         1.7000000000000001E-001            0.264479            1.872944            1.641851            0.275611           -1.843985           -3.994313           -7.368739           -8.479959           -8.839501           -2.212651            0.580449           -0.391850            1.697299            0.555533           -2.547255            0.469953           -3.906953           -2.443181            0.423090            0.452536           -3.940309           -4.233748           -2.432484            0.443593           -3.917522            5.000000
 1078         3.1600000000000244E+008         3.5576790536170479E+000         3.0998157481926807E+000         3.4747085259420238E+000        -3.2659766826041736E-001         4.1092296787494664E+000         1.7000000000000001E-001            0.264515            1.869801            1.629889            0.266802           -1.850698           -3.999997           -7.363014           -8.473066           -8.832178           -2.218799            0.567877           -0.399364            1.686418            0.545994           -2.551825            0.462061           -3.911026           -2.448411            0.415219            0.444690           -3.944327           -4.236610           -2.437664            0.435694           -3.921717            5.000000
 1079         3.1600000000000244E+008         3.5576792485701234E+000         3.0995633613921894E+000         3.4750234236706006E+000        -3.2282810280361002E-001         4.1066832393042239E+000         1.7000000000000001E-001            0.264567            1.869231            1.623338            0.262579           -1.853282           -4.001749           -7.356631           -8.465866           -8.824611           -2.220922            0.561087           -0.402557            1.680589            0.541259           -2.552800            0.458465           -3.911632           -2.449865            0.411639            0.441125           -3.944893           -4.236338           -2.439082            0.432093           -3.922410            5.000000
 1080         3.1600000000000244E+008         3.5576794531676783E+000         3.0993375416071967E+000         3.4753587938908646E+000        -3.1901811280527403E-001         4.1041821373309091E+000         1.7000000000000001E-001            0.264628            1.868225            1.615812            0.257453           -1.856628           -4.004188           -7.350358           -8.458714           -8.817075           -2.223766            0.553226           -0.406563            1.673873            0.535585           -2.554407            0.454022           -3.912837           -2.451988            0.407214            0.436718           -3.946055           -4.236598           -2.441165            0.427644           -3.923710            5.000000
 1081         3.1600000000000244E+008         3.5576796706710829E+000         3.0991306259069802E+000         3.4757368808947340E+000        -3.1511503785348716E-001         4.1017616304350186E+000         1.7000000000000001E-001            0.264695            1.866376            1.606379            0.250601           -1.861454           -4.007971           -7.344233           -8.451631           -8.809574           -2.228017            0.543278           -0.412135            1.665414            0.528109           -2.557250            0.447963           -3.915217           -2.455417            0.401172            0.430701           -3.948386           -4.237902           -2.444548            0.421578           -3.926198            5.000000
 1082         3.1600000000000244E+008         3.5576799066674321E+000         3.0989368232173375E+000         3.4761455458684680E+000        -3.1112478926766429E-001         4.0993782891773147E+000         1.7000000000000001E-001            0.264771            1.863935            1.595513            0.242420           -1.867386           -4.012736           -7.338157           -8.444542           -8.802040           -2.233309            0.531742           -0.418890            1.655664            0.519248           -2.560991            0.440661           -3.918444           -2.459803            0.393889            0.423450           -3.951560           -4.239947           -2.448883            0.414269           -3.929544            5.000000
 1083         3.1600000000000244E+008         3.5576801689008359E+000         3.0987526327513502E+000         3.4767906511357101E+000        -3.0636912606382749E-001         4.0971767731364492E+000         1.7000000000000001E-001            0.264854            1.857435            1.574955            0.225671           -1.880633           -4.024144           -7.332425           -8.437191           -8.794065           -2.245559            0.509618           -0.433419            1.637067            0.501410           -2.570772            0.425368           -3.927400           -2.470605            0.378626            0.408252           -3.960430           -4.247021           -2.459605            0.398971           -3.938688            5.000000
 1084         3.1600000000000244E+008         3.5576805173757529E+000         3.0985456474699573E+000         3.4776023135704293E+000        -3.0093379466966480E-001         4.0949586083497014E+000         1.7000000000000001E-001            0.264959            1.848244            1.547168            0.202221           -1.899327           -4.040383           -7.326595           -8.429269           -8.785369           -2.262917            0.479432           -0.453816            1.611972            0.476567           -2.584905            0.403847           -3.940449           -2.486070            0.357142            0.386867           -3.973367           -4.257616           -2.474964            0.377446           -3.951983            5.000000
 1085         3.1600000000000244E+008         3.5576813047376787E+000         3.0982220325913836E+000         3.4785281260874887E+000        -2.9489969725143961E-001         4.0925813351497391E+000         1.7000000000000001E-001            0.265169            1.837470            1.513994            0.172906           -1.922109           -4.060308           -7.320320           -8.420536           -8.775763           -2.284060            0.442941           -0.478807            1.582091            0.445665           -2.602209            0.376903           -3.956514           -2.504968            0.330242            0.360119           -3.989298           -4.270740           -2.493732            0.350516           -3.968350            5.000000
 1086         3.1600000000000244E+008         3.5576815624793880E+000         3.0980715287247333E+000         3.4795713619176887E+000        -2.8911944465779454E-001         4.0909530070284106E+000         1.7000000000000001E-001            0.265228            1.823493            1.472901            0.134670           -1.951740           -4.086741           -7.315820           -8.413209           -8.767500           -2.311759            0.397128           -0.511221            1.545059            0.405633           -2.625383            0.341590           -3.978303           -2.530034            0.294982            0.325083           -4.010929           -4.289036           -2.518643            0.315245           -3.990506            5.000000
 1087         3.1600000000000244E+008         3.5576817579625875E+000         3.0979280602496444E+000         3.4806328229843939E+000        -2.8329252755657042E-001         4.0893520735100877E+000         1.7000000000000001E-001            0.265264            1.809149            1.429433            0.092772           -1.983498           -4.115163           -7.311322           -8.405801           -8.759137           -2.341403            0.348136           -0.546148            1.506005            0.361904           -2.650212            0.302883           -4.001714           -2.556888            0.256331            0.286707           -4.034170           -4.308705           -2.545328            0.276603           -4.014317            5.000000
 1088         3.1600000000000244E+008         3.5576825816196602E+000         3.0976766189302287E+000         3.4814940918779524E+000        -2.8002924712277460E-001         4.0894983692627127E+000         1.7000000000000001E-001            0.265379            1.795293            1.390585            0.054055           -2.013338           -4.142345           -7.311185           -8.403284           -8.755959           -2.369506            0.303981           -0.578702            1.471027            0.321704           -2.674320            0.266920           -4.024685           -2.582680            0.220416            0.251053           -4.057000           -4.328561           -2.570978            0.240710           -4.037625            5.000000
 1089         3.1600000000000244E+008         3.5576837182942391E+000         3.0973306243469954E+000         3.4808022225893933E+000        -2.9727821273540128E-001         4.1039307981610857E+000         1.7000000000000001E-001            0.265491            1.783668            1.395438            0.056526           -2.020888           -4.153286           -7.347061           -8.441183           -8.795436           -2.379302            0.309574           -0.583225            1.473761            0.325353           -2.687863            0.267426           -4.039367           -2.594635            0.220872            0.251371           -4.071812           -4.346155           -2.583062            0.241177           -4.051993            5.000000
 1090         3.1600000000000244E+008         3.5576861313710810E+000         3.0966033476413757E+000         3.4801599855440015E+000        -3.1397466150755371E-001         4.1179539832386620E+000         1.7000000000000001E-001            0.265550            1.771886            1.398466            0.056696           -2.029624           -4.165198           -7.381877           -8.477888           -8.833650           -2.390103            0.312922           -0.589241            1.474918            0.326631           -2.702114            0.265844           -4.054687           -2.607427            0.219244            0.249635           -4.087251           -4.364147           -2.595971            0.239566           -4.067029            5.000000
 1091         3.1600000000000244E+008         3.5576876561264168E+000         3.0955918700019605E+000         3.4796838083214525E+000        -3.2794032351865476E-001         4.1298715000637634E+000         1.7000000000000001E-001            0.265577            1.760748            1.397708            0.053194           -2.039658           -4.177701           -7.411417           -8.508842           -8.865828           -2.401719            0.311890           -0.597261            1.472911            0.323958           -2.716307            0.261108           -4.069700           -2.620531            0.214472            0.244802           -4.102351           -4.381150           -2.609163            0.234818           -4.081830            5.000000
 1092         3.1600000000000244E+008         3.5576889778650753E+000         3.0948275879212881E+000         3.4796680112362766E+000        -3.3658508159488948E-001         4.1383440056819669E+000         1.7000000000000001E-001            0.265610            1.747741            1.383062            0.037100           -2.057505           -4.196335           -7.432247           -8.529793           -8.887394           -2.420087            0.295256           -0.614589            1.458764            0.307889           -2.735060            0.245115           -4.088609           -2.639118            0.198471            0.228842           -4.121272           -4.400350           -2.627761            0.218834           -4.100709            5.000000
 1093         3.1600000000000244E+008         3.5576904251688339E+000         3.0939776742846696E+000         3.4793266866675072E+000        -3.4395093383106634E-001         4.1442226125822659E+000         1.7000000000000001E-001            0.265642            1.743928            1.387270            0.039545           -2.059009           -4.199368           -7.446872           -8.545403           -8.903696           -2.422547            0.299854           -0.614852            1.461909            0.310942           -2.739256            0.246647           -4.093353           -2.642583            0.199980            0.230301           -4.126077           -4.406434           -2.631285            0.220358           -4.105312            5.000000
 1094         3.1600000000000244E+008         3.5576925180840147E+000         3.0926617785396466E+000         3.4785013594825340E+000        -3.4947514295256926E-001         4.1462553492029350E+000         1.7000000000000001E-001            0.265678            1.753742            1.418799            0.068193           -2.036900           -4.179841           -7.452282           -8.553062           -8.912155           -2.401964            0.335003           -0.590594            1.490174            0.341068           -2.722325            0.272969           -4.077551           -2.624124            0.226258            0.256416           -4.110402           -4.393447           -2.612951            0.246654           -4.089213            5.000000
 1095         3.1600000000000244E+008         3.5576947403578676E+000         3.0910756909763784E+000         3.4781790425208472E+000        -3.5398180184366762E-001         4.1492427185669785E+000         1.7000000000000001E-001            0.265716            1.754206            1.426959            0.074555           -2.033229           -4.177359           -7.459779           -8.561447           -8.921015           -2.398988            0.343904           -0.586028            1.497251            0.348014           -2.720826            0.278498           -4.076530           -2.622008            0.231769            0.261885           -4.109432           -4.393559           -2.610886            0.252180           -4.088075            5.000000
 1096         3.1600000000000244E+008         3.5576987060179381E+000         3.0879115060052600E+000         3.4777362393312012E+000        -3.6544938976408337E-001         4.1584769741401697E+000         1.7000000000000001E-001            0.265757            1.746745            1.428661            0.072576           -2.039527           -4.185719           -7.482687           -8.585615           -8.946197           -2.406499            0.345280           -0.590893            1.497827            0.346848           -2.730531            0.275493           -4.086977           -2.630795            0.228734            0.258828           -4.119953           -4.405680           -2.619744            0.249183           -4.098349            5.000000
 1097         3.1600000000000244E+008         3.5577073159973840E+000         3.0797909611222276E+000         3.4767487329418350E+000        -3.7232341151286136E-001         4.1602051720656981E+000         1.7000000000000001E-001            0.265803            1.759975            1.465408            0.103394           -2.013880           -4.162970           -7.487370           -8.592882           -8.954397           -2.382374            0.385250           -0.563317            1.531110            0.379463           -2.710413            0.303884           -4.068199           -2.609020            0.257081            0.287062           -4.101314           -4.389952           -2.598102            0.277586           -4.079262            5.000000
 1098         3.1600000000000244E+008         3.5577231205289692E+000         3.0620691766238708E+000         3.4764315919517905E+000        -3.7048493360927959E-001         4.1544583388362684E+000         1.7000000000000001E-001            0.265862            1.776299            1.489860            0.126584           -1.991529           -4.141148           -7.473281           -8.579566           -8.941097           -2.360256            0.411570           -0.540590            1.554282            0.403208           -2.689377            0.326266           -4.047507           -2.587538            0.279452            0.309379           -4.080660           -4.370088           -2.576657            0.299966           -4.058488            5.000000
 1099         3.1600000000000244E+008         3.5577237738835401E+000         3.0611641246841996E+000         3.4771885899329171E+000        -3.5853450176851781E-001         4.1454036559862759E+000         1.7000000000000001E-001            0.265921            1.779575            1.477130            0.119870           -1.993475           -4.140389           -7.450635           -8.554897           -8.915277           -2.360729            0.398142           -0.544269            1.543688            0.395121           -2.686616            0.321239           -4.043636           -2.586119            0.274465            0.304430           -4.076678           -4.363761           -2.575133            0.294917           -4.054864            5.000000
 1100         3.1600000000000244E+008         3.5577238545904666E+000         3.0609153033327625E+000         3.4783379191972315E+000        -3.3935338015982164E-001         4.1307852105229594E+000         1.7000000000000001E-001            0.265977            1.785222            1.457248            0.107903           -1.996377           -4.138852           -7.414138           -8.515233           -8.873734           -2.361096            0.376854           -0.550262            1.527267            0.381077           -2.681777            0.312024           -4.037049           -2.583447            0.265315            0.295382           -4.069913           -4.353202           -2.572289            0.285689           -4.048683            5.000000
 1101         3.1600000000000244E+008         3.5577239314152878E+000         3.0606872485528354E+000         3.4795753184413241E+000        -3.2329539171584831E-001         4.1196451488968240E+000         1.7000000000000001E-001            0.266032            1.783522            1.425089            0.081192           -2.011678           -4.149602           -7.386135           -8.483781           -8.840542           -2.373646            0.341201           -0.569249            1.499445            0.352176           -2.688590            0.288650           -4.042055           -2.592664            0.242011            0.272285           -4.074720           -4.353791           -2.581310            0.262345           -4.054153            5.000000
 1102         3.1600000000000244E+008         3.5577240093933904E+000         3.0604723087375327E+000         3.4808014691925235E+000        -3.1073279080813820E-001         4.1119573335106940E+000         1.7000000000000001E-001            0.266085            1.776293            1.385021            0.043965           -2.036105           -4.169655           -7.366578           -8.460776           -8.816031           -2.395297            0.295991           -0.597657            1.464223            0.312804           -2.704399            0.255063           -4.056118           -2.610933            0.208497            0.239059           -4.088579           -4.363321           -2.599375            0.228827           -4.068701            5.000000
 1103         3.1600000000000244E+008         3.5577240892637669E+000         3.0602698760784341E+000         3.4819494305253595E+000        -2.9154886160460092E-001         4.0973372373158297E+000         1.7000000000000001E-001            0.266139            1.781117            1.359690            0.020864           -2.044164           -4.172856           -7.329966           -8.420849           -8.774169           -2.400139            0.266978           -0.610260            1.443150            0.287732           -2.703312            0.235435           -4.053275           -2.612355            0.188946            0.219794           -4.085530           -4.355861           -2.600590            0.209281           -4.066358            5.000000
 1104         3.1600000000000244E+008         3.5577241719805488E+000         3.0600819385827598E+000         3.4831467128856257E+000        -2.7596266805916420E-001         4.0865141526808078E+000         1.7000000000000001E-001            0.266197            1.779204            1.323953           -0.014705           -2.063476           -4.187351           -7.302580           -8.390035           -8.741650           -2.416182            0.225661           -0.634409            1.412394            0.250121           -2.713143            0.203757           -4.061326           -2.624820            0.157346            0.188563           -4.093364           -4.359051           -2.612835            0.177717           -4.074940            5.000000
 1105         3.1600000000000244E+008         3.5577242595398761E+000         3.0599058292982990E+000         3.4843732777060175E+000        -2.6383266207853856E-001         4.0792660031477608E+000         1.7000000000000001E-001            0.266256            1.771320            1.279140           -0.061276           -2.092875           -4.211982           -7.283872           -8.367842           -8.717990           -2.442284            0.173543           -0.668862            1.373208            0.201462           -2.732834            0.161420           -4.079220           -2.647233            0.115087            0.146746           -4.111032           -4.371907           -2.635017            0.135520           -4.093388            5.000000
 1106         3.1600000000000244E+008         3.5577243556502944E+000         3.0597305645727060E+000         3.4855534612565555E+000        -2.4521988250882715E-001         4.0653496828715774E+000         1.7000000000000001E-001            0.266317            1.774935            1.248616           -0.093494           -2.106360           -4.220192           -7.248699           -8.329320           -8.677598           -2.452089            0.137259           -0.687819            1.347701            0.167281           -2.736166            0.133231           -4.080707           -2.653317            0.086978            0.119061           -4.112290           -4.368301           -2.640869            0.107472           -4.095433            5.000000
 1107         3.1600000000000244E+008         3.5577244907951058E+000         3.0595327837467390E+000         3.4865607322176588E+000        -2.2922964542957011E-001         4.0533610826320894E+000         1.7000000000000001E-001            0.266382            1.778488            1.222697           -0.121540           -2.117892           -4.227120           -7.218314           -8.296123           -8.642822           -2.460397            0.106128           -0.704158            1.326143            0.137575           -2.738897            0.108679           -4.081840           -2.658418            0.062494            0.094961           -4.113227           -4.365042           -2.645770            0.083049           -4.097049            5.000000
 1108         3.1600000000000244E+008         3.5577247141824464E+000         3.0592554593735324E+000         3.4858429453660684E+000        -2.4124864023906983E-001         4.0624703556621844E+000         1.7000000000000001E-001            0.266463            1.775128            1.240255           -0.102498           -2.110791           -4.223360           -7.241374           -8.321171           -8.669047           -2.455636            0.127295           -0.693579            1.340624            0.157803           -2.738145            0.125231           -4.082240           -2.655962            0.078998            0.111191           -4.113768           -4.368601           -2.643458            0.099509           -4.097102            5.000000
 1109         3.1600000000000244E+008         3.5577248917082178E+000         3.0590472171104057E+000         3.4851657162563212E+000        -2.4625237224840180E-001         4.0647362297797676E+000         1.7000000000000001E-001            0.266503            1.782094            1.268894           -0.071743           -2.089968           -4.205162           -7.247520           -8.329206           -8.677767           -2.436653            0.160825           -0.669865            1.365858            0.189707           -2.722761            0.153505           -4.067855           -2.639050            0.107229            0.139140           -4.099511           -4.357056           -2.626677            0.127691           -4.082404            5.000000
 1110         3.1600000000000244E+008         3.5577249850324884E+000         3.0589066118068580E+000         3.4845880708943127E+000        -2.5395944739962828E-001         4.0701133204113260E+000         1.7000000000000001E-001            0.266516            1.782634            1.286561           -0.053063           -2.080164           -4.197817           -7.261209           -8.344522           -8.693905           -2.428566            0.181662           -0.657466            1.380964            0.209355           -2.717801            0.170182           -4.063778           -2.632760            0.123868            0.155565           -4.095545           -4.355440           -2.620500            0.144298           -4.078056            5.000000
 1111         3.1600000000000244E+008         3.5577250571723624E+000         3.0587892462385602E+000         3.4839840284826740E+000        -2.6439424206912987E-001         4.0781158499603620E+000         1.7000000000000001E-001            0.266523            1.779505            1.300412           -0.038786           -2.075392           -4.195773           -7.281344           -8.366382           -8.716795           -2.425690            0.198099           -0.649907            1.392369            0.224640           -2.718235            0.182446           -4.065160           -2.631786            0.136090            0.167585           -4.097042           -4.359422           -2.619644            0.156495           -4.079152            5.000000
 1112         3.1600000000000244E+008         3.5577251380428496E+000         3.0586537110351411E+000         3.4835670468706286E+000        -2.6805494321799689E-001         4.0800900547036525E+000         1.7000000000000001E-001            0.266532            1.782990            1.316599           -0.021924           -2.064284           -4.186246           -7.286501           -8.372717           -8.723598           -2.415676            0.216895           -0.637105            1.406607            0.242215           -2.710389            0.197858           -4.057918           -2.623020            0.151475            0.182817           -4.089877           -4.353884           -2.610955            0.171857           -4.071723            5.000000
 1113         3.1600000000000244E+008         3.5577252926763467E+000         3.0584728067273947E+000         3.4829913613506394E+000        -2.7874113975313641E-001         4.0884485441992311E+000         1.7000000000000001E-001            0.266544            1.778954            1.328202           -0.010506           -2.061653           -4.186228           -7.307448           -8.395324           -8.747247           -2.414840            0.230561           -0.631880            1.416004            0.254600           -2.712684            0.207425           -4.061118           -2.623984            0.161003            0.192170           -4.093186           -4.359537           -2.612031            0.181368           -4.074655            5.000000
 1114         3.1600000000000244E+008         3.5577257837680962E+000         3.0581679022083499E+000         3.4827024997914307E+000        -2.9222246034685778E-001         4.1007317618714723E+000         1.7000000000000001E-001            0.266568            1.764246            1.318933           -0.021242           -2.078254           -4.204806           -7.337831           -8.426594           -8.779610           -2.432790            0.220243           -0.646749            1.406258            0.244328           -2.732450            0.195943           -4.081450           -2.642976            0.149494            0.180619           -4.113581           -4.381283           -2.631084            0.169868           -4.094835            5.000000
 1115         3.1600000000000244E+008         3.5577271030873998E+000         3.0573389778203062E+000         3.4820568273597519E+000        -3.0730342918351672E-001         4.1131137916408180E+000         1.7000000000000001E-001            0.266588            1.755135            1.326249           -0.015171           -2.082152           -4.211864           -7.368673           -8.459338           -8.813748           -2.438825            0.228884           -0.647681            1.411374            0.251491           -2.742057            0.200051           -4.092117           -2.651066            0.153555            0.184518           -4.124371           -4.394737           -2.639298            0.173925           -4.105198            5.000000
 1116         3.1600000000000244E+008         3.5577277088461212E+000         3.0568445586351620E+000         3.4809617797817092E+000        -3.2695659352205320E-001         4.1283175896507975E+000         1.7000000000000001E-001            0.266593            1.748662            1.348649            0.004997           -2.076756           -4.211251           -7.406689           -8.500547           -8.856907           -2.436600            0.254600           -0.637833            1.429714            0.273551           -2.745594            0.216881           -4.097363           -2.652163            0.170310            0.201002           -4.129817           -4.404471           -2.640596            0.190678           -4.109957            5.000000
 1117         3.1600000000000244E+008         3.5577281699536174E+000         3.0562736314938976E+000         3.4796051307835549E+000        -3.4680681727498464E-001         4.1426622626847465E+000         1.7000000000000001E-001            0.266605            1.747509            1.382918            0.035174           -2.061942           -4.201808           -7.442688           -8.540433           -8.898883           -2.425211            0.293283           -0.618262            1.458907            0.306125           -2.740949            0.243081           -4.094755           -2.644673            0.196424            0.226823           -4.127444           -4.407094           -2.633340            0.216807           -4.106791            5.000000
 1118         3.1600000000000244E+008         3.5577287377473144E+000         3.0552256602326189E+000         3.4781502978827183E+000        -3.6107414571397545E-001         4.1509668985631487E+000         1.7000000000000001E-001            0.266635            1.757068            1.429707            0.075933           -2.033354           -4.178141           -7.463840           -8.565598           -8.925767           -2.399541            0.345356           -0.585688            1.500224            0.349500           -2.721876            0.279822           -4.077746           -2.622840            0.233085            0.263225           -4.110663           -4.395164           -2.611733            0.253510           -4.089248            5.000000
 1119         3.1600000000000244E+008         3.5577293166577415E+000         3.0543404624674269E+000         3.4762791000979436E+000        -3.7606211290076885E-001         4.1583471158013889E+000         1.7000000000000001E-001            0.266662            1.773592            1.490297            0.125107           -1.994467           -4.144833           -7.482900           -8.589573           -8.951632           -2.363626            0.411595           -0.543020            1.554408            0.402061           -2.693602            0.324430           -4.052011           -2.591400            0.277603            0.307535           -4.085194           -4.375255           -2.580546            0.298136           -4.062922            5.000000
 1120         3.1600000000000244E+008         3.5577299850864361E+000         3.0533753677745747E+000         3.4742984658528169E+000        -3.9141041753735167E-001         4.1656384264826940E+000         1.7000000000000001E-001            0.266683            1.790106            1.548585            0.169816           -1.957961           -4.112883           -7.502007           -8.613453           -8.977199           -2.329486            0.474316           -0.503260            1.607103            0.450143           -2.666583            0.364851           -4.027273           -2.561415            0.317934            0.347724           -4.060703           -4.355963           -2.550793            0.338593           -4.037635            5.000000
 1121         3.1600000000000244E+008         3.5577311730114616E+000         3.0516534217168947E+000         3.4722551484740927E+000        -4.0726347875271512E-001         4.1730766095689535E+000         1.7000000000000001E-001            0.266727            1.804975            1.601846            0.208589           -1.925878           -4.084067           -7.521249           -8.637680           -9.002836           -2.299118            0.530791           -0.468368            1.655799            0.492115           -2.642599            0.399692           -4.005172           -2.534745            0.352682            0.382374           -4.038827           -4.338782           -2.524326            0.373469           -4.015038            5.000000
 1122         3.1600000000000244E+008         3.5577331386223907E+000         3.0486669389948715E+000         3.4703171462637852E+000        -4.2221731829364073E-001         4.1798567965638647E+000         1.7000000000000001E-001            0.266820            1.817185            1.646544            0.239509           -1.899896           -4.059978           -7.539226           -8.659791           -9.025979           -2.274160            0.577548           -0.440176            1.697155            0.525807           -2.622859            0.427295           -3.986815           -2.512789            0.380199            0.409834           -4.020656           -4.324476           -2.502530            0.401099           -3.996273            5.000000
 1123         3.1600000000000244E+008         3.5577364500179232E+000         3.0431206118352550E+000         3.4683719140130891E+000        -4.3761561391340992E-001         4.1866855754337227E+000         1.7000000000000001E-001            0.267002            1.827033            1.685560            0.264877           -1.878392           -4.039366           -7.557512           -8.681851           -9.048824           -2.253196            0.617805           -0.416820            1.733662            0.553713           -2.606404            0.449697           -3.971398           -2.494400            0.402522            0.432122           -4.005403           -4.312583           -2.484276            0.423529           -3.980503            5.000000
 1124         3.1600000000000244E+008         3.5577420607864236E+000         3.0324292096228866E+000         3.4677057408622978E+000        -4.3910293641473569E-001         4.1839692709002829E+000         1.7000000000000001E-001            0.267299            1.839932            1.708379            0.283830           -1.860228           -4.021049           -7.551207           -8.676792           -9.043806           -2.234972            0.641589           -0.398205            1.755635            0.573457           -2.589458            0.467662           -3.954679           -2.476902            0.420462            0.450033           -3.988731           -4.296876           -2.466814            0.441494           -3.963683            5.000000
 1125         3.1600000000000244E+008         3.5577481145579726E+000         3.0199888381628375E+000         3.4685052888210928E+000        -4.2539300234413246E-001         4.1716456828085970E+000         1.7000000000000001E-001            0.267609            1.855275            1.713829            0.296185           -1.845869           -4.006053           -7.520112           -8.644115           -9.010524           -2.220207            0.648077           -0.384741            1.761608            0.584792           -2.572795            0.481052           -3.937567           -2.461056            0.433889            0.463428           -3.971551           -4.278294           -2.450914            0.454860           -3.946718            5.000000
 1126         3.1600000000000244E+008         3.5577489872888024E+000         3.0178581853629489E+000         3.4700529521170429E+000        -4.0365553253844405E-001         4.1557894589272308E+000         1.7000000000000001E-001            0.267882            1.866079            1.703355            0.298541           -1.839417           -3.998194           -7.479843           -8.600727           -8.965982           -2.212907            0.638645           -0.380093            1.752639            0.585081           -2.561602            0.485617           -3.925405           -2.451531            0.438526            0.468033           -3.959250           -4.263111           -2.441274            0.459385           -3.934860            5.000000
 1127         3.1600000000000244E+008         3.5577491766084983E+000         3.0171308972891935E+000         3.4716669267380236E+000        -3.8201802448064404E-001         4.1405047635701306E+000         1.7000000000000001E-001            0.268107            1.872355            1.685236            0.293846           -1.838950           -3.995579           -7.441011           -8.558508           -8.922356           -2.211211            0.621137           -0.381792            1.736616            0.578083           -2.555361            0.483464           -3.917922           -2.447225            0.436450            0.465942           -3.951608           -4.252111           -2.436830            0.457190           -3.927732            5.000000
